name,num_nodes,num_edges,graph_density,status
hMOF-14993,237,534,0.0095,ok
hMOF-14994,79,178,0.0289,ok
hMOF-14995,158,356,0.0144,ok
hMOF-14996,79,178,0.0289,ok
hMOF-14997,158,356,0.0144,ok
hMOF-14998,79,178,0.0289,ok
hMOF-14999,158,356,0.0144,ok
hMOF-15,53,116,0.0421,ok
hMOF-150,126,284,0.018,ok
hMOF-1500,95,206,0.0231,ok
hMOF-15000,237,534,0.0095,ok
hMOF-15001,79,178,0.0289,ok
hMOF-15002,158,356,0.0144,ok
hMOF-15003,237,534,0.0095,ok
hMOF-15004,79,180,0.0292,ok
hMOF-15005,158,360,0.0145,ok
hMOF-15006,79,180,0.0292,ok
hMOF-15007,158,360,0.0145,ok
hMOF-15008,237,544,0.0097,ok
hMOF-15009,79,180,0.0292,ok
hMOF-1501,190,412,0.0115,ok
hMOF-15010,158,360,0.0145,ok
hMOF-15011,79,182,0.0295,ok
hMOF-15012,158,364,0.0147,ok
hMOF-15013,237,554,0.0099,ok
hMOF-15014,79,186,0.0302,ok
hMOF-15015,158,372,0.015,ok
hMOF-15016,87,200,0.0267,ok
hMOF-15017,174,400,0.0133,ok
hMOF-15018,79,178,0.0289,ok
hMOF-15019,158,356,0.0144,ok
hMOF-1502,285,618,0.0076,ok
hMOF-15020,79,182,0.0295,ok
hMOF-15021,158,364,0.0147,ok
hMOF-15022,79,182,0.0295,ok
hMOF-15023,158,364,0.0147,ok
hMOF-15024,87,206,0.0275,ok
hMOF-15025,174,412,0.0137,ok
hMOF-15026,123,270,0.018,ok
hMOF-15027,246,540,0.009,ok
hMOF-15028,115,250,0.0191,ok
hMOF-15029,230,500,0.0095,ok
hMOF-1503,149,320,0.0145,ok
hMOF-15030,106,232,0.0208,ok
hMOF-15031,212,464,0.0104,ok
hMOF-15032,109,238,0.0202,ok
hMOF-15033,218,476,0.0101,ok
hMOF-15034,106,232,0.0208,ok
hMOF-15035,212,464,0.0104,ok
hMOF-15036,127,274,0.0171,ok
hMOF-15037,254,548,0.0085,ok
hMOF-15038,121,262,0.018,ok
hMOF-15039,127,280,0.0175,ok
hMOF-1504,298,640,0.0072,ok
hMOF-15040,109,238,0.0202,ok
hMOF-15041,151,334,0.0147,ok
hMOF-15042,205,448,0.0107,ok
hMOF-15043,168,360,0.0128,ok
hMOF-15044,142,304,0.0152,ok
hMOF-15045,142,310,0.0155,ok
hMOF-15046,160,340,0.0134,ok
hMOF-15047,97,214,0.023,ok
hMOF-15048,194,428,0.0114,ok
hMOF-15049,95,210,0.0235,ok
hMOF-1505,152,320,0.0139,ok
hMOF-15050,190,420,0.0117,ok
hMOF-15051,95,210,0.0235,ok
hMOF-15052,190,420,0.0117,ok
hMOF-15053,103,226,0.0215,ok
hMOF-15054,101,226,0.0224,ok
hMOF-15055,202,452,0.0111,ok
hMOF-15056,98,220,0.0231,ok
hMOF-15057,196,440,0.0115,ok
hMOF-15058,91,202,0.0247,ok
hMOF-15059,182,404,0.0123,ok
hMOF-1506,185,386,0.0113,ok
hMOF-15060,89,198,0.0253,ok
hMOF-15061,178,396,0.0126,ok
hMOF-15062,267,598,0.0084,ok
hMOF-15063,89,198,0.0253,ok
hMOF-15064,178,396,0.0126,ok
hMOF-15065,90,200,0.025,ok
hMOF-15066,180,400,0.0124,ok
hMOF-15067,88,196,0.0256,ok
hMOF-15068,176,392,0.0127,ok
hMOF-15069,84,188,0.027,ok
hMOF-1507,370,772,0.0057,ok
hMOF-15070,168,376,0.0134,ok
hMOF-15071,90,200,0.025,ok
hMOF-15072,180,400,0.0124,ok
hMOF-15073,90,200,0.025,ok
hMOF-15074,180,400,0.0124,ok
hMOF-15075,89,198,0.0253,ok
hMOF-15076,119,258,0.0184,ok
hMOF-15077,142,304,0.0152,ok
hMOF-15078,171,378,0.013,ok
hMOF-15079,149,330,0.015,ok
hMOF-1508,140,302,0.0155,ok
hMOF-15080,149,332,0.0151,ok
hMOF-15081,178,398,0.0126,ok
hMOF-15082,169,360,0.0127,ok
hMOF-15083,169,360,0.0127,ok
hMOF-15084,139,298,0.0155,ok
hMOF-15085,87,198,0.0265,ok
hMOF-15086,174,396,0.0132,ok
hMOF-15087,79,180,0.0292,ok
hMOF-15088,87,200,0.0267,ok
hMOF-15089,174,400,0.0133,ok
hMOF-1509,280,604,0.0077,ok
hMOF-15090,79,180,0.0292,ok
hMOF-15091,158,360,0.0145,ok
hMOF-15092,79,178,0.0289,ok
hMOF-15093,79,180,0.0292,ok
hMOF-15094,158,360,0.0145,ok
hMOF-15095,79,186,0.0302,ok
hMOF-15096,79,186,0.0302,ok
hMOF-15097,87,202,0.027,ok
hMOF-15098,174,404,0.0134,ok
hMOF-15099,79,182,0.0295,ok
hMOF-151,189,462,0.013,ok
hMOF-1510,95,206,0.0231,ok
hMOF-15100,79,188,0.0305,ok
hMOF-15101,79,184,0.0299,ok
hMOF-15102,79,182,0.0295,ok
hMOF-15103,87,210,0.0281,ok
hMOF-15104,174,420,0.014,ok
hMOF-15105,79,180,0.0292,ok
hMOF-15106,79,182,0.0295,ok
hMOF-15107,158,364,0.0147,ok
hMOF-15108,100,220,0.0222,ok
hMOF-15109,103,232,0.0221,ok
hMOF-1511,190,412,0.0115,ok
hMOF-15110,106,238,0.0214,ok
hMOF-15111,112,244,0.0196,ok
hMOF-15112,106,232,0.0208,ok
hMOF-15113,127,280,0.0175,ok
hMOF-15114,139,304,0.0158,ok
hMOF-15115,113,242,0.0191,ok
hMOF-15116,115,250,0.0191,ok
hMOF-15117,151,332,0.0147,ok
hMOF-15118,195,420,0.0111,ok
hMOF-15119,133,286,0.0163,ok
hMOF-1512,285,618,0.0076,ok
hMOF-15120,159,356,0.0142,ok
hMOF-15121,151,334,0.0147,ok
hMOF-15122,141,306,0.0155,ok
hMOF-15123,99,218,0.0225,ok
hMOF-15124,97,214,0.023,ok
hMOF-15125,97,214,0.023,ok
hMOF-15126,101,234,0.0232,ok
hMOF-15127,97,216,0.0232,ok
hMOF-15128,129,288,0.0174,ok
hMOF-15129,139,312,0.0163,ok
hMOF-1513,87,190,0.0254,ok
hMOF-15130,88,200,0.0261,ok
hMOF-15131,176,400,0.013,ok
hMOF-15132,92,208,0.0248,ok
hMOF-15133,88,196,0.0256,ok
hMOF-15134,87,196,0.0262,ok
hMOF-15135,84,188,0.027,ok
hMOF-15136,168,376,0.0134,ok
hMOF-15137,89,204,0.026,ok
hMOF-15138,88,196,0.0256,ok
hMOF-15139,176,392,0.0127,ok
hMOF-1514,174,380,0.0126,ok
hMOF-15140,85,190,0.0266,ok
hMOF-15141,170,380,0.0132,ok
hMOF-15142,90,206,0.0257,ok
hMOF-15143,89,198,0.0253,ok
hMOF-15144,99,220,0.0227,ok
hMOF-15145,135,306,0.0169,ok
hMOF-15146,135,298,0.0165,ok
hMOF-15147,121,262,0.018,ok
hMOF-15148,150,332,0.0149,ok
hMOF-15149,149,326,0.0148,ok
hMOF-1515,261,570,0.0084,ok
hMOF-15150,142,304,0.0152,ok
hMOF-15151,159,340,0.0135,ok
hMOF-15152,179,380,0.0119,ok
hMOF-15153,91,206,0.0252,ok
hMOF-15154,182,412,0.0125,ok
hMOF-15155,91,208,0.0254,ok
hMOF-15156,91,208,0.0254,ok
hMOF-15157,93,216,0.0252,ok
hMOF-15158,186,432,0.0126,ok
hMOF-15159,91,206,0.0252,ok
hMOF-1516,81,176,0.0272,ok
hMOF-15160,93,216,0.0252,ok
hMOF-15161,186,432,0.0126,ok
hMOF-15162,93,218,0.0255,ok
hMOF-15163,186,436,0.0127,ok
hMOF-15164,91,214,0.0261,ok
hMOF-15165,91,208,0.0254,ok
hMOF-15166,91,214,0.0261,ok
hMOF-15167,91,214,0.0261,ok
hMOF-15168,91,212,0.0259,ok
hMOF-15169,91,214,0.0261,ok
hMOF-1517,162,352,0.0135,ok
hMOF-15170,91,212,0.0259,ok
hMOF-15171,91,208,0.0254,ok
hMOF-15172,91,216,0.0264,ok
hMOF-15173,124,284,0.0186,ok
hMOF-15174,115,254,0.0194,ok
hMOF-15175,138,314,0.0166,ok
hMOF-15176,121,278,0.0191,ok
hMOF-15177,118,266,0.0193,ok
hMOF-15178,145,320,0.0153,ok
hMOF-15179,163,370,0.014,ok
hMOF-1518,243,528,0.009,ok
hMOF-15180,133,296,0.0169,ok
hMOF-15181,181,386,0.0118,ok
hMOF-15182,183,404,0.0121,ok
hMOF-15183,199,422,0.0107,ok
hMOF-15184,172,380,0.0129,ok
hMOF-15185,121,274,0.0189,ok
hMOF-15186,115,260,0.0198,ok
hMOF-15187,115,266,0.0203,ok
hMOF-15188,115,256,0.0195,ok
hMOF-15189,119,272,0.0194,ok
hMOF-1519,177,390,0.0125,ok
hMOF-15190,129,288,0.0174,ok
hMOF-15191,101,230,0.0228,ok
hMOF-15192,102,230,0.0223,ok
hMOF-15193,108,244,0.0211,ok
hMOF-15194,216,488,0.0105,ok
hMOF-15195,103,234,0.0223,ok
hMOF-15196,108,244,0.0211,ok
hMOF-15197,216,488,0.0105,ok
hMOF-15198,324,732,0.007,ok
hMOF-15199,101,228,0.0226,ok
hMOF-152,63,142,0.0364,ok
hMOF-1520,161,358,0.0139,ok
hMOF-15200,97,218,0.0234,ok
hMOF-15201,102,228,0.0221,ok
hMOF-15202,105,246,0.0225,ok
hMOF-15203,101,238,0.0236,ok
hMOF-15204,119,262,0.0187,ok
hMOF-15205,151,330,0.0146,ok
hMOF-15206,133,296,0.0169,ok
hMOF-15207,161,352,0.0137,ok
hMOF-15208,93,212,0.0248,ok
hMOF-15209,186,424,0.0123,ok
hMOF-1521,147,324,0.0151,ok
hMOF-15210,91,208,0.0254,ok
hMOF-15211,182,416,0.0126,ok
hMOF-15212,91,208,0.0254,ok
hMOF-15213,182,416,0.0126,ok
hMOF-15214,91,206,0.0252,ok
hMOF-15215,182,412,0.0125,ok
hMOF-15216,91,206,0.0252,ok
hMOF-15217,182,412,0.0125,ok
hMOF-15218,91,208,0.0254,ok
hMOF-15219,182,416,0.0126,ok
hMOF-1522,167,368,0.0133,ok
hMOF-15220,89,208,0.0266,ok
hMOF-15221,178,418,0.0133,ok
hMOF-15222,91,212,0.0259,ok
hMOF-15223,182,424,0.0129,ok
hMOF-15224,91,212,0.0259,ok
hMOF-15225,182,424,0.0129,ok
hMOF-15226,93,218,0.0255,ok
hMOF-15227,186,436,0.0127,ok
hMOF-15228,95,218,0.0244,ok
hMOF-15229,190,436,0.0121,ok
hMOF-1523,143,314,0.0155,ok
hMOF-15230,91,210,0.0256,ok
hMOF-15231,182,420,0.0127,ok
hMOF-15232,91,208,0.0254,ok
hMOF-15233,182,416,0.0126,ok
hMOF-15234,91,212,0.0259,ok
hMOF-15235,182,424,0.0129,ok
hMOF-15236,91,216,0.0264,ok
hMOF-15237,182,432,0.0131,ok
hMOF-15238,91,210,0.0256,ok
hMOF-15239,182,420,0.0127,ok
hMOF-1524,85,186,0.0261,ok
hMOF-15240,127,278,0.0174,ok
hMOF-15241,126,278,0.0177,ok
hMOF-15242,252,556,0.0088,ok
hMOF-15243,117,260,0.0192,ok
hMOF-15244,234,520,0.0095,ok
hMOF-15245,165,362,0.0134,ok
hMOF-15246,169,374,0.0132,ok
hMOF-15247,151,326,0.0144,ok
hMOF-15248,159,344,0.0137,ok
hMOF-1525,170,372,0.0129,ok
hMOF-15250,235,506,0.0092,ok
hMOF-15251,181,398,0.0122,ok
hMOF-15252,183,392,0.0118,ok
hMOF-15253,117,258,0.019,ok
hMOF-15254,234,516,0.0095,ok
hMOF-15255,119,268,0.0191,ok
hMOF-15256,238,536,0.0095,ok
hMOF-15257,121,266,0.0183,ok
hMOF-15258,103,230,0.0219,ok
hMOF-15259,206,460,0.0109,ok
hMOF-1526,255,558,0.0086,ok
hMOF-15260,119,262,0.0187,ok
hMOF-15261,238,524,0.0093,ok
hMOF-15262,103,230,0.0219,ok
hMOF-15263,206,460,0.0109,ok
hMOF-15264,102,230,0.0223,ok
hMOF-15265,204,460,0.0111,ok
hMOF-15266,102,230,0.0223,ok
hMOF-15267,204,460,0.0111,ok
hMOF-15268,98,218,0.0229,ok
hMOF-15269,196,436,0.0114,ok
hMOF-1527,79,174,0.0282,ok
hMOF-15270,106,236,0.0212,ok
hMOF-15271,212,474,0.0106,ok
hMOF-15272,101,226,0.0224,ok
hMOF-15273,202,452,0.0111,ok
hMOF-15274,103,230,0.0219,ok
hMOF-15275,206,460,0.0109,ok
hMOF-15276,105,234,0.0214,ok
hMOF-15277,210,468,0.0107,ok
hMOF-15278,135,294,0.0163,ok
hMOF-15279,139,304,0.0158,ok
hMOF-1528,158,348,0.014,ok
hMOF-15280,278,608,0.0079,ok
hMOF-15284,168,374,0.0133,ok
hMOF-15285,182,402,0.0122,ok
hMOF-15286,95,218,0.0244,ok
hMOF-15287,190,436,0.0121,ok
hMOF-15288,285,654,0.0081,ok
hMOF-15289,95,218,0.0244,ok
hMOF-1529,237,522,0.0093,ok
hMOF-15290,190,436,0.0121,ok
hMOF-15291,285,654,0.0081,ok
hMOF-15292,95,218,0.0244,ok
hMOF-15293,190,436,0.0121,ok
hMOF-15294,285,654,0.0081,ok
hMOF-15295,95,218,0.0244,ok
hMOF-15296,190,436,0.0121,ok
hMOF-15297,285,654,0.0081,ok
hMOF-15298,95,218,0.0244,ok
hMOF-15299,190,436,0.0121,ok
hMOF-153,126,284,0.018,ok
hMOF-1530,316,696,0.007,ok
hMOF-15300,285,654,0.0081,ok
hMOF-15301,95,218,0.0244,ok
hMOF-15302,190,436,0.0121,ok
hMOF-15303,285,654,0.0081,ok
hMOF-15304,95,220,0.0246,ok
hMOF-15305,190,440,0.0123,ok
hMOF-15306,95,218,0.0244,ok
hMOF-15307,190,436,0.0121,ok
hMOF-15308,285,658,0.0081,ok
hMOF-15309,95,226,0.0253,ok
hMOF-1531,88,196,0.0256,ok
hMOF-15310,190,452,0.0126,ok
hMOF-15311,95,226,0.0253,ok
hMOF-15312,190,452,0.0126,ok
hMOF-15313,95,226,0.0253,ok
hMOF-15314,190,452,0.0126,ok
hMOF-15315,95,226,0.0253,ok
hMOF-15316,190,452,0.0126,ok
hMOF-15317,95,224,0.0251,ok
hMOF-15318,190,448,0.0125,ok
hMOF-15319,285,696,0.0086,ok
hMOF-1532,176,392,0.0127,ok
hMOF-15320,95,218,0.0244,ok
hMOF-15321,190,436,0.0121,ok
hMOF-15322,95,224,0.0251,ok
hMOF-15323,190,448,0.0125,ok
hMOF-15324,95,220,0.0246,ok
hMOF-15325,190,440,0.0123,ok
hMOF-15326,285,664,0.0082,ok
hMOF-15327,131,290,0.017,ok
hMOF-15328,262,580,0.0085,ok
hMOF-15329,125,278,0.0179,ok
hMOF-1533,88,194,0.0253,ok
hMOF-15330,250,556,0.0089,ok
hMOF-15331,137,302,0.0162,ok
hMOF-15332,274,604,0.0081,ok
hMOF-15333,143,314,0.0155,ok
hMOF-15334,286,628,0.0077,ok
hMOF-15335,131,290,0.017,ok
hMOF-15336,262,580,0.0085,ok
hMOF-15337,173,374,0.0126,ok
hMOF-15338,155,344,0.0144,ok
hMOF-15339,310,688,0.0072,ok
hMOF-1534,176,388,0.0126,ok
hMOF-15340,155,338,0.0142,ok
hMOF-15341,310,676,0.0071,ok
hMOF-15342,149,332,0.0151,ok
hMOF-15343,298,664,0.0075,ok
hMOF-15344,173,374,0.0126,ok
hMOF-15345,230,494,0.0094,ok
hMOF-15346,221,482,0.0099,ok
hMOF-15347,203,436,0.0106,ok
hMOF-15348,230,496,0.0094,ok
hMOF-15349,203,434,0.0106,ok
hMOF-1535,90,200,0.025,ok
hMOF-15350,119,266,0.0189,ok
hMOF-15351,238,532,0.0094,ok
hMOF-15352,115,258,0.0197,ok
hMOF-15353,230,516,0.0098,ok
hMOF-15354,123,274,0.0183,ok
hMOF-15355,246,548,0.0091,ok
hMOF-15356,111,250,0.0205,ok
hMOF-15357,222,500,0.0102,ok
hMOF-15358,333,750,0.0068,ok
hMOF-15359,109,246,0.0209,ok
hMOF-1536,180,400,0.0124,ok
hMOF-15360,218,492,0.0104,ok
hMOF-15361,327,738,0.0069,ok
hMOF-15362,108,244,0.0211,ok
hMOF-15363,216,488,0.0105,ok
hMOF-15364,107,242,0.0213,ok
hMOF-15365,214,484,0.0106,ok
hMOF-15366,107,242,0.0213,ok
hMOF-15367,214,484,0.0106,ok
hMOF-15368,106,240,0.0216,ok
hMOF-15369,212,480,0.0107,ok
hMOF-1537,270,600,0.0083,ok
hMOF-15370,105,238,0.0218,ok
hMOF-15371,210,476,0.0108,ok
hMOF-15372,104,236,0.022,ok
hMOF-15373,208,472,0.011,ok
hMOF-15374,108,244,0.0211,ok
hMOF-15375,216,488,0.0105,ok
hMOF-15376,105,238,0.0218,ok
hMOF-15377,210,476,0.0108,ok
hMOF-15378,108,244,0.0211,ok
hMOF-15379,216,488,0.0105,ok
hMOF-1538,93,202,0.0236,ok
hMOF-15380,107,242,0.0213,ok
hMOF-15381,214,484,0.0106,ok
hMOF-15382,139,306,0.016,ok
hMOF-15383,278,612,0.0079,ok
hMOF-15384,179,386,0.0121,ok
hMOF-15385,172,372,0.0126,ok
hMOF-15386,179,400,0.0126,ok
hMOF-15387,158,352,0.0142,ok
hMOF-15388,186,408,0.0119,ok
hMOF-15389,235,500,0.0091,ok
hMOF-1539,186,404,0.0117,ok
hMOF-15390,205,442,0.0106,ok
hMOF-15391,71,158,0.0318,ok
hMOF-15392,142,316,0.0158,ok
hMOF-15393,71,160,0.0322,ok
hMOF-15394,142,320,0.016,ok
hMOF-15395,89,202,0.0258,ok
hMOF-15396,178,404,0.0128,ok
hMOF-15397,89,200,0.0255,ok
hMOF-15398,178,400,0.0127,ok
hMOF-15399,267,600,0.0084,ok
hMOF-154,189,426,0.012,ok
hMOF-1540,86,186,0.0254,ok
hMOF-15400,89,202,0.0258,ok
hMOF-15401,178,404,0.0128,ok
hMOF-15402,71,158,0.0318,ok
hMOF-15403,142,316,0.0158,ok
hMOF-15404,71,160,0.0322,ok
hMOF-15405,142,322,0.0161,ok
hMOF-15406,71,160,0.0322,ok
hMOF-15407,142,320,0.016,ok
hMOF-15408,89,204,0.026,ok
hMOF-15409,71,162,0.0326,ok
hMOF-1541,172,372,0.0126,ok
hMOF-15410,142,324,0.0162,ok
hMOF-15411,71,160,0.0322,ok
hMOF-15412,142,320,0.016,ok
hMOF-15413,71,164,0.033,ok
hMOF-15414,71,162,0.0326,ok
hMOF-15415,142,328,0.0164,ok
hMOF-15416,71,166,0.0334,ok
hMOF-15417,71,162,0.0326,ok
hMOF-15418,142,324,0.0162,ok
hMOF-15419,89,208,0.0266,ok
hMOF-1542,258,558,0.0084,ok
hMOF-15420,98,212,0.0223,ok
hMOF-15421,101,218,0.0216,ok
hMOF-15422,113,242,0.0191,ok
hMOF-15423,125,266,0.0172,ok
hMOF-15424,143,302,0.0149,ok
hMOF-15425,143,308,0.0152,ok
hMOF-15426,179,386,0.0121,ok
hMOF-15427,188,398,0.0113,ok
hMOF-15428,85,186,0.0261,ok
hMOF-15429,107,236,0.0208,ok
hMOF-1543,84,184,0.0264,ok
hMOF-15430,214,472,0.0104,ok
hMOF-15431,83,182,0.0267,ok
hMOF-15432,89,200,0.0255,ok
hMOF-15433,178,400,0.0127,ok
hMOF-15434,141,312,0.0158,ok
hMOF-15435,101,224,0.0222,ok
hMOF-15436,139,310,0.0162,ok
hMOF-15437,131,290,0.017,ok
hMOF-15438,77,170,0.029,ok
hMOF-15439,80,176,0.0278,ok
hMOF-1544,168,368,0.0131,ok
hMOF-15440,80,176,0.0278,ok
hMOF-15441,160,352,0.0138,ok
hMOF-15442,82,184,0.0277,ok
hMOF-15443,164,368,0.0138,ok
hMOF-15444,57,124,0.0388,ok
hMOF-15445,114,248,0.0193,ok
hMOF-15446,80,176,0.0278,ok
hMOF-15447,77,170,0.029,ok
hMOF-15448,154,340,0.0144,ok
hMOF-15449,82,180,0.0271,ok
hMOF-1545,252,552,0.0087,ok
hMOF-15450,83,182,0.0267,ok
hMOF-15451,83,182,0.0267,ok
hMOF-15452,111,244,0.02,ok
hMOF-15453,134,290,0.0163,ok
hMOF-15454,127,272,0.017,ok
hMOF-15455,148,322,0.0148,ok
hMOF-15456,134,298,0.0167,ok
hMOF-15457,171,360,0.0124,ok
hMOF-15458,161,338,0.0131,ok
hMOF-15459,93,196,0.0229,ok
hMOF-1546,86,188,0.0257,ok
hMOF-15460,113,238,0.0188,ok
hMOF-15461,99,222,0.0229,ok
hMOF-15462,198,444,0.0114,ok
hMOF-15463,91,202,0.0247,ok
hMOF-15464,182,404,0.0123,ok
hMOF-15465,273,606,0.0082,ok
hMOF-15466,91,202,0.0247,ok
hMOF-15467,182,404,0.0123,ok
hMOF-15468,91,202,0.0247,ok
hMOF-15469,182,404,0.0123,ok
hMOF-1547,172,376,0.0128,ok
hMOF-15470,91,204,0.0249,ok
hMOF-15471,182,408,0.0124,ok
hMOF-15472,91,202,0.0247,ok
hMOF-15473,182,404,0.0123,ok
hMOF-15474,273,606,0.0082,ok
hMOF-15475,91,206,0.0252,ok
hMOF-15476,182,412,0.0125,ok
hMOF-15477,91,214,0.0261,ok
hMOF-15478,182,428,0.013,ok
hMOF-15479,91,206,0.0252,ok
hMOF-1548,258,564,0.0085,ok
hMOF-15480,182,412,0.0125,ok
hMOF-15481,273,622,0.0084,ok
hMOF-15482,99,232,0.0239,ok
hMOF-15483,198,464,0.0119,ok
hMOF-15484,99,234,0.0241,ok
hMOF-15485,91,210,0.0256,ok
hMOF-15486,182,420,0.0127,ok
hMOF-15487,273,634,0.0085,ok
hMOF-15488,91,212,0.0259,ok
hMOF-15489,182,424,0.0129,ok
hMOF-1549,84,184,0.0264,ok
hMOF-15490,91,212,0.0259,ok
hMOF-15491,182,424,0.0129,ok
hMOF-15492,91,212,0.0259,ok
hMOF-15493,182,424,0.0129,ok
hMOF-15494,107,254,0.0224,ok
hMOF-15495,214,508,0.0111,ok
hMOF-15496,127,274,0.0171,ok
hMOF-15497,254,548,0.0085,ok
hMOF-15498,129,282,0.0171,ok
hMOF-15499,258,564,0.0085,ok
hMOF-155,63,140,0.0358,ok
hMOF-1550,168,368,0.0131,ok
hMOF-15500,115,250,0.0191,ok
hMOF-15501,230,500,0.0095,ok
hMOF-15502,159,342,0.0136,ok
hMOF-15503,175,370,0.0122,ok
hMOF-15504,189,402,0.0113,ok
hMOF-15505,216,462,0.0099,ok
hMOF-15506,208,442,0.0103,ok
hMOF-15507,119,264,0.0188,ok
hMOF-15508,238,528,0.0094,ok
hMOF-15509,181,400,0.0123,ok
hMOF-1551,252,552,0.0087,ok
hMOF-15510,199,442,0.0112,ok
hMOF-15511,211,466,0.0105,ok
hMOF-15512,219,486,0.0102,ok
hMOF-15513,102,228,0.0221,ok
hMOF-15514,204,456,0.011,ok
hMOF-15515,116,266,0.0199,ok
hMOF-15516,232,532,0.0099,ok
hMOF-15517,125,284,0.0183,ok
hMOF-15518,103,226,0.0215,ok
hMOF-15519,206,452,0.0107,ok
hMOF-1552,117,256,0.0189,ok
hMOF-15520,104,228,0.0213,ok
hMOF-15521,208,456,0.0106,ok
hMOF-15522,101,222,0.022,ok
hMOF-15523,202,444,0.0109,ok
hMOF-15524,106,232,0.0208,ok
hMOF-15525,212,464,0.0104,ok
hMOF-15526,106,232,0.0208,ok
hMOF-15527,212,464,0.0104,ok
hMOF-15528,135,302,0.0167,ok
hMOF-15529,270,604,0.0083,ok
hMOF-1553,234,512,0.0094,ok
hMOF-15530,143,306,0.0151,ok
hMOF-15531,131,282,0.0166,ok
hMOF-15532,262,564,0.0082,ok
hMOF-15533,175,386,0.0127,ok
hMOF-15534,168,356,0.0127,ok
hMOF-15535,168,360,0.0128,ok
hMOF-15536,189,404,0.0114,ok
hMOF-15537,249,538,0.0087,ok
hMOF-15538,111,246,0.0201,ok
hMOF-15539,222,492,0.01,ok
hMOF-1554,99,216,0.0223,ok
hMOF-15540,333,738,0.0067,ok
hMOF-15541,111,248,0.0203,ok
hMOF-15542,222,496,0.0101,ok
hMOF-15543,333,744,0.0067,ok
hMOF-15544,444,992,0.005,ok
hMOF-15545,111,250,0.0205,ok
hMOF-15546,222,500,0.0102,ok
hMOF-15547,333,750,0.0068,ok
hMOF-15548,444,1000,0.0051,ok
hMOF-15549,113,248,0.0196,ok
hMOF-1555,198,432,0.0111,ok
hMOF-15550,226,496,0.0098,ok
hMOF-15551,339,744,0.0065,ok
hMOF-15552,452,992,0.0049,ok
hMOF-15553,111,248,0.0203,ok
hMOF-15554,222,496,0.0101,ok
hMOF-15556,111,246,0.0201,ok
hMOF-15557,222,492,0.01,ok
hMOF-15558,333,738,0.0067,ok
hMOF-15559,444,984,0.005,ok
hMOF-1556,297,648,0.0074,ok
hMOF-15560,111,258,0.0211,ok
hMOF-15561,222,516,0.0105,ok
hMOF-15562,333,782,0.0071,ok
hMOF-15563,111,260,0.0213,ok
hMOF-15564,222,520,0.0106,ok
hMOF-15565,333,792,0.0072,ok
hMOF-15566,111,254,0.0208,ok
hMOF-15568,333,762,0.0069,ok
hMOF-15569,111,254,0.0208,ok
hMOF-1557,103,226,0.0215,ok
hMOF-15570,222,508,0.0104,ok
hMOF-15571,333,762,0.0069,ok
hMOF-15572,111,250,0.0205,ok
hMOF-15573,222,500,0.0102,ok
hMOF-15574,333,754,0.0068,ok
hMOF-15575,111,254,0.0208,ok
hMOF-15576,222,508,0.0104,ok
hMOF-15577,333,762,0.0069,ok
hMOF-15578,111,248,0.0203,ok
hMOF-15579,222,496,0.0101,ok
hMOF-1558,206,452,0.0107,ok
hMOF-15580,333,744,0.0067,ok
hMOF-15581,111,254,0.0208,ok
hMOF-15582,222,508,0.0104,ok
hMOF-15583,333,766,0.0069,ok
hMOF-15584,111,254,0.0208,ok
hMOF-15585,222,508,0.0104,ok
hMOF-15586,333,766,0.0069,ok
hMOF-15587,111,254,0.0208,ok
hMOF-15588,222,508,0.0104,ok
hMOF-15589,333,766,0.0069,ok
hMOF-1559,133,296,0.0169,ok
hMOF-15590,157,340,0.0139,ok
hMOF-15591,314,680,0.0069,ok
hMOF-15592,174,372,0.0124,ok
hMOF-15593,348,744,0.0062,ok
hMOF-15594,153,330,0.0142,ok
hMOF-15595,306,660,0.0071,ok
hMOF-15596,149,322,0.0146,ok
hMOF-15597,298,644,0.0073,ok
hMOF-15598,447,966,0.0048,ok
hMOF-15599,135,296,0.0164,ok
hMOF-156,126,280,0.0178,ok
hMOF-1560,266,592,0.0084,ok
hMOF-15600,270,592,0.0082,ok
hMOF-15601,269,600,0.0083,ok
hMOF-15602,126,276,0.0175,ok
hMOF-15603,252,552,0.0087,ok
hMOF-15604,127,280,0.0175,ok
hMOF-15605,254,560,0.0087,ok
hMOF-15606,126,276,0.0175,ok
hMOF-15607,252,552,0.0087,ok
hMOF-15608,129,282,0.0171,ok
hMOF-15609,258,564,0.0085,ok
hMOF-1561,115,252,0.0192,ok
hMOF-15610,132,288,0.0167,ok
hMOF-15611,264,576,0.0083,ok
hMOF-15612,126,278,0.0177,ok
hMOF-15613,252,558,0.0088,ok
hMOF-15614,121,268,0.0185,ok
hMOF-15615,242,536,0.0092,ok
hMOF-15616,126,276,0.0175,ok
hMOF-15617,252,552,0.0087,ok
hMOF-15618,378,828,0.0058,ok
hMOF-15619,131,284,0.0167,ok
hMOF-1562,230,504,0.0096,ok
hMOF-15620,262,568,0.0083,ok
hMOF-15621,393,852,0.0055,ok
hMOF-15622,128,280,0.0172,ok
hMOF-15623,256,560,0.0086,ok
hMOF-15624,177,382,0.0123,ok
hMOF-15625,153,332,0.0143,ok
hMOF-15626,306,664,0.0071,ok
hMOF-15627,216,466,0.01,ok
hMOF-15628,432,932,0.005,ok
hMOF-15629,230,484,0.0092,ok
